SKU_ID,Nombre_Producto,Categoria_Producto,Mes_Ano,Total,Ctdad_Ordenada,Base_imponible,Margen,Porcentaje_Margen,Precio_Unitario,Costo_Unitario,Precio_Unitario_Safe,Ctdad_Ordenada_Safe,Var_Pct_Precio_Real,Flag_Intervencion_Humana,Margen_Mes_Real,P_Experto_Humano,Margen_Humano_Historico,Margen_Teorico_Base,Umbral_Shock_Costo,P_Experto_Estrategia,Margen_Objetivo_Activo,Precio_Costo_Base,P_Experto_Inflacion,P_Ley_Techo,Ctdad_Comprada,Ctdad_Facturada,Total_Libre_Impuestos,Stock_Teorico_Acumulado,Flag_Quiebre_Probable,Var_Volumen,Multiplicador_Demanda,P_Experto_Stock,P_Ley_Piso,Volumen_Base_Pre_Mandato,Precio_Ancla_Mandato,Retencion_Volumen,Flag_Validacion_Mercado,Flag_Rechazo_Mercado,P_Experto_Elasticidad,Meses_Desde_Mandato,Peso_Humano,Peso_Elasticidad,Peso_Estrategia,Peso_Inflacion,Peso_Stock,Precio_Solufar_Emitido,Flag_Actuo_Ley_Piso,Flag_Actuo_Ley_Techo,Flag_Freno_Amortiguador,Driver_Precio,Margen_CLP_Final,Margen_Pct_Final,Explicacion_Dinamica
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2023-11-01,52360,2,44000,20716,0.4708,26180,13854,26180,2,0.0,True,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26180.0,inf,2.0,2.0,23284.0,0.0,True,0.0,1.0,26180.0,15239.400000000001,2.0,26180,1.0,True,False,26180.0,0,1.0,0.0,0.0,0.0,0.0,26180.0,False,False,False,MANDATO_HUMANO,12326.0,47.08174178762414,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $26,180.<br>Inicio de medición de elasticidad para el nuevo ciclo."
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2023-12-01,52360,2,44000,20716,0.4708,26180,13854,26180,2,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26180.0,inf,3.0,3.0,34926.0,1.0,True,0.0,1.0,26180.0,15239.400000000001,2.0,26180,1.0,True,False,26180.0,1,0.8,0.11999999999999997,0.019999999999999997,0.039999999999999994,0.019999999999999997,25990.0,False,False,False,HIBRIDO_ORQUESTADO,12136.0,46.69488264717199,"⚖️ <b>Transición Híbrida</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 12% | 🏢 Estrat: 2% | 📈 Macr: 4% | 📦 Stk: 2%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 100%). El experto defiende el valor comercial.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-01-01,104720,4,88000,41432,0.4708,26180,13854,26180,4,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26180.0,inf,5.0,5.0,58210.0,2.0,True,0.0,1.0,26180.0,15239.400000000001,2.0,26180,2.0,True,False,26180.0,2,0.5,0.3,0.05,0.1,0.05,25990.0,False,False,False,HIBRIDO_ORQUESTADO,12136.0,46.69488264717199,"⚖️ <b>Transición Híbrida</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 50% | 🧠 Elast: 30% | 🏢 Estrat: 5% | 📈 Macr: 10% | 📦 Stk: 5%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 200%). El experto defiende el valor comercial.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-02-01,130900,5,110000,51790,0.4708,26180,13854,26180,5,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26310.899999999998,inf,6.0,6.0,69852.0,3.0,False,1.0,1.15,30257.534999999996,15239.400000000001,2.0,26180,2.5,True,False,26180.0,3,0.2,0.48,0.08000000000000002,0.16000000000000003,0.08000000000000002,25990.0,False,False,False,HIBRIDO_ORQUESTADO,12136.0,46.69488264717199,"⚖️ <b>Transición Híbrida</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 20% | 🧠 Elast: 48% | 🏢 Estrat: 8% | 📈 Macr: 16% | 📦 Stk: 8%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 250%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.15x).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-03-01,26180,1,22000,10358,0.4708,26180,13854,26180,1,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26837.118,inf,3.0,3.0,34926.0,5.0,False,0.25,1.0,26837.118,15239.400000000001,2.0,26180,0.5,False,True,26180.0,4,0.0,0.1,0.4,0.3,0.2,23990.0,False,False,False,ALGORITMO_ESTRATEGICO,10136.0,42.250937890787824,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 50%). Se prioriza recuperar volumen.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-04-01,26180,1,22000,10358,0.4708,26180,13854,26180,1,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26998.140708,inf,0.0,,,4.0,False,-0.8,1.0,26998.140708,15239.400000000001,2.0,26180,0.5,False,True,26180.0,5,0.0,0.1,0.4,0.3,0.2,23990.0,False,False,False,ALGORITMO_ESTRATEGICO,10136.0,42.250937890787824,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 50%). Se prioriza recuperar volumen.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-05-01,26180,1,22000,10358,0.4708,26180,13854,26180,1,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,26998.140708,inf,0.0,,,3.0,False,0.0,1.0,26998.140708,15239.400000000001,2.0,26180,0.5,False,True,26180.0,6,0.0,0.1,0.4,0.3,0.2,23990.0,False,False,False,ALGORITMO_ESTRATEGICO,10136.0,42.250937890787824,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 50%). Se prioriza recuperar volumen.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-06-01,26180,1,22000,10358,0.4708,26180,13854,26180,1,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,27025.138848707997,inf,0.0,,,2.0,False,0.0,1.0,27025.138848707997,15239.400000000001,2.0,26180,0.5,False,True,26180.0,7,0.0,0.1,0.4,0.3,0.2,23990.0,False,False,False,ALGORITMO_ESTRATEGICO,10136.0,42.250937890787824,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 50%). Se prioriza recuperar volumen.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-09-01,78540,3,66000,31074,0.4708,26180,13854,26180,3,0.0,False,0.47081741787624143,26180.0,0.47081741787624143,0.3,4000.0,19791.428571428572,0.3,26180.0,27484.56620913603,inf,0.0,,,-1.0,True,0.0,1.0,27484.56620913603,15239.400000000001,2.0,26180,1.5,True,False,26180.0,8,0.0,0.6,0.1,0.2,0.1,24990.0,False,False,True,ALGORITMO_ESTRATEGICO,11136.0,44.56182472989196,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 150%). El experto defiende el valor comercial.<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-10-01,89070,3,74850,39924,0.5334,29690,13854,29690,3,0.13407181054239878,True,0.5333782418322668,29690.0,0.5333782418322668,0.3,4000.0,19791.428571428572,0.3,29690.0,29690.0,inf,0.0,0.0,56628.0,-4.0,True,2.0,1.0,29690.0,15239.400000000001,1.6666666666666667,29690,1.7999999999999998,True,False,29690.0,0,1.0,0.0,0.0,0.0,0.0,29690.0,False,False,False,MANDATO_HUMANO,15836.0,53.33782418322668,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $29,690.<br>Inicio de medición de elasticidad para el nuevo ciclo."
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-11-01,29690,1,24950,13308,0.5334,29690,13854,29690,1,0.0,False,0.5333782418322668,29690.0,0.5333782418322668,0.3,4000.0,19791.428571428572,0.3,29690.0,29808.76,inf,0.0,,,-5.0,True,0.0,1.0,29808.76,15239.400000000001,1.6666666666666667,29690,0.6,False,True,29690.0,1,0.8,0.019999999999999997,0.07999999999999999,0.059999999999999984,0.039999999999999994,28990.0,False,False,False,HIBRIDO_ORQUESTADO,15136.0,52.21110727837185,"⚖️ <b>Transición Híbrida</b><br>Costo: $13,854 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 2% | 🏢 Estrat: 8% | 📈 Macr: 6% | 📦 Stk: 4%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 60%). Se prioriza recuperar volumen.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2024-12-01,59380,2,49900,19396,0.3887,29690,18150,29690,2,0.0,False,0.38868305826877736,29690.0,0.5333782418322668,0.3,4000.0,25928.57142857143,0.3,29690.0,29927.995039999998,inf,2.0,2.0,37724.0,-5.0,True,-0.6666666666666667,1.0,29927.995039999998,19965.0,1.6666666666666667,29690,1.2,True,False,29690.0,2,0.5,0.3,0.05,0.1,0.05,29990.0,False,False,False,HIBRIDO_ORQUESTADO,11840.0,39.47982660886962,"⚖️ <b>Transición Híbrida</b><br>Costo: $18,150 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 50% | 🧠 Elast: 30% | 🏢 Estrat: 5% | 📈 Macr: 10% | 📦 Stk: 5%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 120%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-02-01,29690,1,24950,7893,0.3164,29690,20297,29690,1,0.0,False,0.3163691478612327,29690.0,0.5333782418322668,0.3,4000.0,28995.714285714286,0.3,29690.0,30017.779025119995,inf,2.0,2.0,37724.0,-4.0,True,1.0,1.0,30017.779025119995,22326.7,1.6666666666666667,29690,0.6,False,True,29690.0,3,0.2,0.08000000000000002,0.32000000000000006,0.24,0.16000000000000003,29990.0,False,False,False,HIBRIDO_ORQUESTADO,9693.0,32.32077359119707,"⚖️ <b>Transición Híbrida</b><br>Costo: $20,297 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 20% | 🧠 Elast: 8% | 🏢 Estrat: 32% | 📈 Macr: 24% | 📦 Stk: 16%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 60%). Se prioriza recuperar volumen.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-03-01,59380,2,49899,14341,0.2874,29690,21157,29690,2,0.0,False,0.2874031660491748,29690.0,0.5333782418322668,0.3,4000.0,30224.285714285717,0.3,30224.285714285717,30224.285714285717,inf,0.0,,,-6.0,True,-0.5,1.0,30224.285714285717,23272.7,1.6666666666666667,29690,1.2,True,False,29690.0,4,0.0,0.6,0.1,0.2,0.1,29990.0,False,False,False,ALGORITMO_ESTRATEGICO,8833.0,29.45315105035012,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $21,157 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 120%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-04-01,178140,6,149698,39310,0.2626,29690,21894,29690,6,0.0,False,0.26257999326372516,29690.0,0.5333782418322668,0.3,4000.0,31277.14285714286,0.3,31277.14285714286,31277.14285714286,inf,7.0,7.0,110374.0,-5.0,True,1.0,1.0,31277.14285714286,24083.4,1.6666666666666667,29690,3.5999999999999996,True,False,29690.0,5,0.0,0.6,0.1,0.2,0.1,29990.0,False,False,False,ALGORITMO_ESTRATEGICO,8096.0,26.995665221740577,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $21,894 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 360%). El experto defiende el valor comercial.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-05-01,89070,3,74849,34856,0.4657,29690,15864,29690,3,0.0,False,0.4656786796901314,29690.0,0.5333782418322668,0.3,4000.0,22662.857142857145,0.3,29690.0,30870.54,inf,3.0,3.0,56586.0,-5.0,True,2.0,1.0,30870.54,17450.4,1.6666666666666667,29690,1.7999999999999998,True,False,29690.0,6,0.0,0.6,0.1,0.2,0.1,28990.0,False,False,False,ALGORITMO_ESTRATEGICO,13126.0,45.27768195929631,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $15,864 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 180%). El experto defiende el valor comercial.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-06-01,207830,7,174649,48147,0.2757,29690,21505,29690,7,0.0,False,0.27568204782755135,29690.0,0.5333782418322668,0.3,4000.0,30721.428571428572,0.3,30721.428571428572,31240.98648,inf,5.0,5.0,94310.0,-7.0,True,-0.5,1.0,31240.98648,23655.500000000004,1.6666666666666667,29690,4.2,True,False,29690.0,7,0.0,0.6,0.1,0.2,0.1,29990.0,False,False,False,ALGORITMO_ESTRATEGICO,8485.0,28.292764254751585,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $21,505 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 420%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-07-01,118760,4,99799,24351,0.244,29690,22446,29690,4,0.0,False,0.243987874705288,29690.0,0.5333782418322668,0.3,4000.0,32065.714285714286,0.3,32065.714285714286,32065.714285714286,inf,8.0,8.0,150896.0,-3.0,True,1.3333333333333335,1.0,32065.714285714286,24690.600000000002,1.6666666666666667,29690,2.4,True,False,29690.0,8,0.0,0.6,0.1,0.2,0.1,30990.0,False,False,False,ALGORITMO_ESTRATEGICO,8544.0,27.570183930300097,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $22,446 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 240%). El experto defiende el valor comercial.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-08-01,148450,5,124749,33937,0.272,29690,21613,29690,5,0.0,False,0.27204445941394406,29690.0,0.5333782418322668,0.3,4000.0,30875.714285714286,0.3,30875.714285714286,32161.911428571424,inf,5.0,5.0,80320.0,-3.0,True,-0.4285714285714286,1.0,32161.911428571424,23774.300000000003,1.6666666666666667,29690,3.0,True,False,29690.0,9,0.0,0.6,0.1,0.2,0.1,30990.0,False,False,False,ALGORITMO_ESTRATEGICO,9377.0,30.258147789609552,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $21,613 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 300%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-09-01,118760,4,99800,31348,0.3141,29690,20364,29690,4,0.0,False,0.31411249578982825,29690.0,0.5333782418322668,0.3,4000.0,29091.428571428572,0.3,29690.0,32322.720985714277,inf,5.0,5.0,80320.0,-2.0,True,0.25,1.0,32322.720985714277,22400.4,1.6666666666666667,29690,2.4,True,False,29690.0,10,0.0,0.6,0.1,0.2,0.1,29990.0,False,False,False,ALGORITMO_ESTRATEGICO,9626.0,32.0973657885962,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $20,364 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 240%). El experto defiende el valor comercial.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-10-01,207830,7,174648,60100,0.3441,29690,19473,29690,7,0.0,False,0.34412260020208824,29690.0,0.5333782418322668,0.3,4000.0,27818.57142857143,0.3,29690.0,31967.171054871418,inf,0.0,,,-9.0,True,-0.19999999999999996,1.0,31967.171054871418,21420.300000000003,1.6666666666666667,29690,4.2,True,False,29690.0,11,0.0,0.6,0.1,0.2,0.1,29990.0,False,False,False,ALGORITMO_ESTRATEGICO,10517.0,35.068356118706234,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $19,473 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 420%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-11-01,32990,1,27723,2223,0.0802,32990,30345,32990,1,0.1111485348602223,True,0.08017581085177326,32990.0,0.5333782418322668,0.3,4000.0,43350.0,0.3,43350.0,43350.0,inf,13.0,13.0,331500.0,3.0,True,0.75,1.0,43350.0,33379.5,5.333333333333333,32990,0.1875,False,True,43350.0,0,1.0,0.0,0.0,0.0,0.0,32990.0,False,False,False,MANDATO_HUMANO,2645.0,8.017581085177326,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $32,990.<br>Inicio de medición de elasticidad para el nuevo ciclo."
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2025-12-01,230930,7,194059,15559,0.0802,32990,30345,32990,7,0.0,False,0.08017581085177326,32990.0,0.5333782418322668,0.3,4000.0,43350.0,0.3,43350.0,43350.0,inf,6.0,6.0,153000.0,2.0,False,-0.8571428571428572,0.8714285714285714,37776.42857142857,33379.5,5.333333333333333,32990,1.3125,True,False,32990.0,1,0.8,0.11999999999999997,0.019999999999999997,0.039999999999999994,0.019999999999999997,33990.0,False,False,False,HIBRIDO_ORQUESTADO,3645.0,10.723742277140335,"⚖️ <b>Transición Híbrida</b><br>Costo: $30,345 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 12% | 🏢 Estrat: 2% | 📈 Macr: 4% | 📦 Stk: 2%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 131%). El experto defiende el valor comercial.<br>📉 <b>Capa 5:</b> Caída de rotación (Descuento dinámico a 0.87x para activar demanda).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2026-01-01,230930,7,194060,15560,0.0802,32990,30345,32990,7,0.0,False,0.08017581085177326,32990.0,0.5333782418322668,0.3,4000.0,43350.0,0.3,43350.0,43913.549999999996,inf,0.0,,,-5.0,True,6.0,1.15,50500.58249999999,33379.5,5.333333333333333,32990,1.3125,True,False,32990.0,2,0.5,0.3,0.05,0.1,0.05,34990.0,False,False,False,HIBRIDO_ORQUESTADO,4645.0,13.275221491854817,"⚖️ <b>Transición Híbrida</b><br>Costo: $30,345 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 50% | 🧠 Elast: 30% | 🏢 Estrat: 5% | 📈 Macr: 10% | 📦 Stk: 5%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 131%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.15x).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2026-02-01,32990,1,27723,2012,0.0726,32990,30596,32990,1,0.0,False,0.07256744468020612,32990.0,0.5333782418322668,0.3,4000.0,43708.571428571435,0.3,43708.571428571435,44572.253249999994,inf,5.0,5.0,129395.0,-1.0,True,0.0,1.0,44572.253249999994,33655.600000000006,5.333333333333333,32990,0.1875,False,True,43708.571428571435,3,0.2,0.08000000000000002,0.32000000000000006,0.24,0.16000000000000003,36990.0,False,False,True,HIBRIDO_ORQUESTADO,6394.0,17.28575290619086,"⚖️ <b>Transición Híbrida</b><br>Costo: $30,596 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 20% | 🧠 Elast: 8% | 🏢 Estrat: 32% | 📈 Macr: 24% | 📦 Stk: 16%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 19%). Se prioriza recuperar volumen.<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2026-03-01,197940,6,166336,12082,0.0726,32990,30594,32990,6,0.0,False,0.07262806911185207,32990.0,0.5333782418322668,0.3,4000.0,43705.71428571429,0.3,43705.71428571429,44171.10297074999,inf,7.0,7.0,180395.0,0.0,True,-0.8571428571428572,1.0,44171.10297074999,33653.4,5.333333333333333,32990,1.125,True,False,32990.0,4,0.0,0.6,0.1,0.2,0.1,36990.0,False,False,False,ALGORITMO_ESTRATEGICO,6396.0,17.2911597729116,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $30,594 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 112%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
905063,ACIDO URSODEOXICOLICO 250 MG DFM PHARMA X 60 CAPS (GENER),GENERICO,2026-04-01,263920,8,221783,15556,0.0701,32990,30676,32990,8,0.0,False,0.07014246741436798,32990.0,0.5333782418322668,0.3,4000.0,43822.857142857145,0.3,43822.857142857145,44656.98510342824,inf,6.0,6.0,155274.0,-2.0,True,5.0,1.15,51355.53286894247,33743.600000000006,5.333333333333333,32990,1.5,True,False,32990.0,5,0.0,0.6,0.1,0.2,0.1,37990.0,False,False,False,ALGORITMO_ESTRATEGICO,7314.0,19.25243485127665,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $30,676 | Piso Margen: 30.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 150%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.15x).<br>"
